-53, -17, 60
-52.133, -17.499, 60
-51.267, -17.998, 60
-50.4, -18.497, 60
-49.533, -18.996, 60
-48.667, -19.495, 60
-47.8, -19.993, 60
-46.933, -20.492, 60
-46.067, -20.991, 60
-45.2, -21.49, 60
-44.333, -21.989, 60
-43.467, -22.488, 60
-42.6, -22.987, 60
-41.734, -23.486, 60
-40.867, -23.985, 60
-40, -24.484, 59.131
-39.134, -24.983, 56.943
-38.267, -25.482, 54.667
-37.4, -25.98, 52.292
-36.534, -26.479, 49.804
-35.667, -26.978, 47.186
-34.8, -27.477, 44.413
-33.934, -27.976, 41.455
-33.067, -28.475, 38.269
-32.2, -28.826, 35.028
-31.355, -28.292, 31.195
-30.575, -27.668, 26.819
-29.882, -26.948, 22.725
-29.305, -26.133, 22.661
-28.86, -25.239, 26.659
-28.543, -24.291, 33.017
-28.338, -23.313, 39.74
-28.227, -22.32, 43.784
-28.183, -21.321, 48.825
-28.192, -20.321, 51.495
-28.238, -19.322, 53.671
-28.313, -18.325, 55.428
-28.408, -17.329, 56.836
-28.517, -16.335, 57.961
-28.636, -15.342, 58.857
-28.761, -14.35, 59.234
-28.889, -13.359, 59.867
-29.019, -12.367, 59.868
-29.149, -11.376, 59.423
-29.276, -10.384, 59.238
-29.401, -9.391, 58.931
-29.521, -8.399, 58.805
-29.637, -7.406, 58.598
-29.748, -6.412, 58.515
-29.852, -5.417, 58.443
-29.951, -4.422, 58.381
-30.043, -3.426, 58.33
-30.128, -2.43, 58.251
-30.206, -1.433, 58.223
-30.277, -0.435, 58.201
-30.34, 0.563, 58.185
-30.396, 1.561, 58.175
-30.445, 2.56, 58.169
-30.486, 3.559, 58.167
-30.52, 4.558, 58.169
-30.546, 5.558, 58.175
-30.564, 6.558, 58.184
-30.576, 7.558, 58.195
-30.579, 8.558, 58.21
-30.576, 9.558, 58.226
-30.565, 10.558, 58.245
-30.547, 11.557, 58.265
-30.522, 12.557, 58.265
-30.489, 13.557, 58.287
-30.449, 14.556, 58.311
-30.402, 15.555, 58.335
-30.349, 16.553, 58.361
-30.289, 17.552, 58.388
-30.222, 18.549, 58.388
-30.148, 19.546, 58.415
-30.068, 20.543, 58.443
-29.982, 21.54, 58.472
-29.889, 22.535, 58.472
-29.79, 23.53, 58.493
-28.958, 23.96, 56.756
-28.017, 24.298, 56.691
-27.071, 24.624, 56.629
-26.121, 24.937, 56.57
-25.167, 25.236, 56.466
-24.209, 25.521, 56.421
-23.246, 25.793, 56.38
-22.28, 26.05, 56.316
-21.31, 26.292, 56.293
-20.336, 26.521, 56.276
-19.359, 26.734, 56.262
-18.379, 26.931, 56.266
-17.396, 27.115, 56.276
-16.41, 27.282, 56.317
-15.422, 27.435, 56.348
-14.431, 27.573, 56.43
-13.439, 27.697, 56.481
-12.445, 27.806, 56.603
-11.45, 27.9, 56.673
-10.453, 27.982, 56.748
-9.455, 28.049, 56.914
-8.457, 28.104, 57.005
-7.458, 28.147, 57.197
-6.458, 28.178, 57.299
-5.458, 28.197, 57.51
-4.458, 28.206, 57.62
-3.458, 28.205, 57.731
-2.458, 28.195, 57.956
-1.459, 28.176, 58.07
-0.459, 28.149, 58.298
0.54, 28.114, 58.411
1.54, 28.074, 58.523
2.538, 28.026, 58.745
3.537, 27.974, 58.853
4.535, 27.916, 59.065
5.534, 27.855, 59.167
6.531, 27.789, 59.267
7.529, 27.721, 59.459
8.527, 27.65, 59.55
9.524, 27.577, 59.639
10.521, 27.503, 59.725
11.518, 27.427, 59.888
12.515, 27.35, 59.964
13.512, 27.274, 59.962
14.509, 27.197, 59.892
15.507, 27.121, 59.761
16.504, 27.045, 59.701
17.501, 26.971, 59.643
18.498, 26.897, 59.589
19.496, 26.826, 59.537
20.493, 26.756, 59.444
21.491, 26.689, 59.401
22.489, 26.624, 59.362
23.487, 26.561, 59.325
24.485, 26.501, 59.29
25.483, 26.444, 59.259
26.482, 26.389, 59.23
27.481, 26.338, 57.996
28.479, 26.29, 55.763
29.478, 26.246, 53.437
30.465, 26.174, 51.032
31.195, 25.491, 50.478
31.899, 24.78, 49.94
32.573, 24.041, 49.429
33.214, 23.275, 48.957
33.821, 22.48, 48.535
34.391, 21.658, 48.177
34.921, 20.81, 47.892
35.409, 19.938, 47.689
35.85, 19.041, 47.549
36.246, 18.122, 47.57
36.595, 17.185, 47.68
36.896, 16.232, 48.001
37.149, 15.264, 48.309
37.355, 14.286, 48.679
37.515, 13.299, 49.329
37.631, 12.306, 49.81
37.706, 11.309, 50.315
37.74, 10.309, 51.099
37.737, 9.31, 51.626
37.698, 8.31, 52.149
37.628, 7.313, 52.662
37.527, 6.318, 53.405
37.398, 5.326, 53.877
37.243, 4.338, 54.33
37.065, 3.354, 54.761
36.866, 2.375, 52.431
36.646, 1.399, 49.95
36.409, 0.428, 47.339
36.155, -0.54, 44.576
35.886, -1.503, 41.629
35.604, -2.462, 38.458
35.309, -3.417, 35
35.003, -4.369, 31.161
34.686, -5.318, 26.777
34.361, -6.264, 21.517
34.027, -7.206, 14.457
33.747, -7.98, 0
33.747, -7.98, 0
26.944, -26.787, 0
endData
127
60
200
-53, -17, -42.664, -22.95, -42.664, -22.95, -32.329, -28.9
-32.329, -28.9, -22.634, -23.542, -33.477, -12.062, -29.778, 23.655
-29.778, 23.655, -9.623, 31.308, 4.664, 27.226, 30.431, 26.206
30.431, 26.206, 40.636, 17.022, 38.595, 5.286, 33.747, -7.98
#PATH.JERRYIO-DATA {"appVersion":"0.9.0","format":"LemLib v0.5","gc":{"robotWidth":16,"robotHeight":17,"robotIsHolonomic":true,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"2EBAuFecSe","x":-53,"y":-17,"lock":false,"visible":true,"heading":113.9,"__type":"end-point"},{"uid":"uKlUaGobZd","x":-32.32881925162558,"y":-28.90000508857437,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"AQUIQzKSDd"},{"controls":[{"uid":"uKlUaGobZd","x":-32.32881925162558,"y":-28.90000508857437,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"7vyKUxXeuD","x":-22.634255397760587,"y":-23.542482958806872,"lock":false,"visible":true,"__type":"control"},{"uid":"95y41gQCuc","x":-33.47685970800434,"y":-12.062078395019384,"lock":false,"visible":true,"__type":"control"},{"uid":"pwz1yi4Rrl","x":-29.777618237450582,"y":23.65473580343059,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"YAjCjMpGZp","xPos":0.6111111111111112,"yPos":1,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"Q2YQidiTaX"},{"controls":[{"uid":"pwz1yi4Rrl","x":-29.777618237450582,"y":23.65473580343059,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"wYS36YMlHf","x":-9.623130225468097,"y":31.308338845955582,"lock":false,"visible":true,"__type":"control"},{"uid":"X98HcqoYHQ","x":4.66359545391189,"y":27.226417223275586,"lock":false,"visible":true,"__type":"control"},{"uid":"xCS6gtXE08","x":30.43072569707937,"y":26.205936817605586,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"d4afpzoua6"},{"controls":[{"uid":"xCS6gtXE08","x":30.43072569707937,"y":26.205936817605586,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"FeO6Vdcd9T","x":40.635529753779366,"y":17.02161316657559,"lock":false,"visible":true,"__type":"control"},{"uid":"9rXWDOKan0","x":38.594568942439366,"y":5.286088501370599,"lock":false,"visible":true,"__type":"control"},{"uid":"DCZtpTrKVV","x":33.74728701550686,"y":-7.980156772339387,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"vIlWVN5uKV"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":0,"to":60},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.097},"maxDecelerationRate":127},"name":"Path","uid":"Wp19n6p2aQ","lock":false,"visible":true}]}
